Registry Key,Change Type,Value Name,Value Data,Value Type,Data Length,Value Data Changed To,Value Type Changed To,Data Length Changed To,Key Modified Time 1,Key Modified Time 2
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\whyperkbd.inf_amd64_2ffda32b4e34c47a\Configurations\HyperKbd,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\whyperkbd.inf_amd64_2ffda32b4e34c47a\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\whyperkbd.inf_amd64_2ffda32b4e34c47a\Descriptors\VMBUS,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\whyperkbd.inf_amd64_2ffda32b4e34c47a\Descriptors\VMBUS\{f912ad6d-2b17-48ea-bd65-f927a61c7684},Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\whyperkbd.inf_amd64_2ffda32b4e34c47a\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1\Configurations\WindowsTrustedRTProxy.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1\Descriptors\{4E815EE1-20F8-41EF-8CFF-3C283F02D722},Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1\Descriptors\{4E815EE1-20F8-41EF-8CFF-3C283F02D722}\SecureService,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\windowstrustedrtproxy.inf_amd64_55ba88f64499dac1\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\ADB.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\ADB.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\ADB.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\BILLBOARD.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\BILLBOARD.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\BILLBOARD.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\WINUSB.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Configurations\WINUSB.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Descriptors\USB,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Descriptors\USB\Class_11&SubClass_00&Prot_00,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Descriptors\USB\Class_ff&SubClass_42&Prot_01,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Descriptors\USB\MS_COMP_WINUSB,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\winusb.inf_amd64_d1861060a4b1a6d4\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD1.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD1.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD2.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD2.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD3.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD3.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD4.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallIAD4.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC1.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC1.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC1.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC2.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC2.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC2.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC3.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC3.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC3.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC4.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC4.NT\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Configurations\CCGPDriverInstallWMC4.NT\Driver,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_ALTRCFG&MS_SUBCOMP_1,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_ALTRCFG&MS_SUBCOMP_2,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_ALTRCFG&MS_SUBCOMP_3,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_ALTRCFG&MS_SUBCOMP_4,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_CDC_WMC,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_WMCALTR&MS_SUBCOMP_1,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_WMCALTR&MS_SUBCOMP_2,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_WMCALTR&MS_SUBCOMP_3,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Descriptors\USB\MS_COMP_WMCALTR&MS_SUBCOMP_4,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmbclass_wmc_union.inf_amd64_b999217f400a2ae8\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955\Configurations\WMIMAP_Inst.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955\Descriptors\*pnp0c14,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955\Descriptors\pnp0c14,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wmiacpi.inf_amd64_8d3021fe60b7e955\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Configurations\S3Cap,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Descriptors\PCI,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Descriptors\PCI\VEN_1414&DEV_5353&SUBSYS_00000000&REV_00,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Descriptors\PCI\VEN_1414&DEV_5353&SUBSYS_00001414&REV_00,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\ws3cap.inf_amd64_cfe8f1c2f6f0f4f7\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Configurations\storflt.Install,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Configurations\storflt.Install\Services,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Configurations\storflt.Install\Services\disk,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Configurations\storflt.Install\Services\disk\Parameters,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Configurations\storflt.Install\Services\storflt,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Descriptors\IDE,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Descriptors\IDE\DiskVirtual_HD______________________________1.1.0___,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Descriptors\IDE\DiskVirtual_HD______________________________1.1.1___,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorflt.inf_amd64_486b2dbd380acf3a\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations\storvscDriveInstall,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations\storvscDriveInstall\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations\storvscDriveInstall\Services,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations\storvscDriveInstall\Services\storvsc,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations\storvscDriveInstall\Services\storvsc\Parameters,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Configurations\storvscDriveInstall\Services\storvsc\Parameters\Device,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Descriptors\VMBUS,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Descriptors\VMBUS\{ba6163d9-04a1-4d29-b605-72e2ffb1dc7f},Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wstorvsc.inf_amd64_13eb80740ef58515\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD_LowerFilter.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD_LowerFilter.NT\Filters,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD_LowerFilter.NT\Filters\*Lower,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD_UpperFilter.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD_UpperFilter.NT\Filters,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Configurations\WUDFRD_UpperFilter.NT\Filters\*Upper,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Descriptors,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wudfrd.inf_amd64_7e92bb4a6d306eb1\Strings,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Properties,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0},Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0019,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\001D,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Services,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Services\Vid,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Configurations\Vid_Device_Client.NT\Services\Vid\Parameters,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Descriptors,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Descriptors\ROOT,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Descriptors\ROOT\VID,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvid.inf_amd64_5eb2e6a2dca4b225\Strings,Added Key,,,,,,,,,2021-09-13 15:39
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvmbus.inf_amd64_868b115a70b906fa,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvmbus.inf_amd64_868b115a70b906fa\Configurations,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvmbus.inf_amd64_868b115a70b906fa\Configurations\VMBus_Device_Child.NT,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvmbus.inf_amd64_868b115a70b906fa\Configurations\VMBus_Device_Child.NT\Properties,Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvmbus.inf_amd64_868b115a70b906fa\Configurations\VMBus_Device_Child.NT\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0},Added Key,,,,,,,,,2021-06-05 12:10
HKEY_LOCAL_MACHINE\System\DriverDatabase\DriverPackages\wvmbus.inf_amd64_868b115a70b906fa\Configurations\VMBus_Device_Child.NT\Properties\{a45c254e-df1c-4efd-8020-67d146a850e0}\0019,Added Key,,,,,,,,,2021-06-05 12:10
